id,title,brand,prompt
studds_rider_pro_d6_white,"Studds Rider Pro D6 White",Studds,"Professional 8k studio product photography of a Studds Rider Pro D6 White motorcycle helmet. Features: gloss White finish,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
studds_scramble_d4,"Studds Scramble D4",Studds,"Professional 8k studio product photography of a Studds Scramble D4 motorcycle helmet. Features: Gloss Black finish,  floating in air. Lighting: atmospheric outdoor motocross track lighting, sunset, dust particles. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
studds_scramble_d4_matte-black,"Studds Scramble D4 Matte Black",Studds,"Professional 8k studio product photography of a Studds Scramble D4 Matte Black motorcycle helmet. Features: matte Matte Black finish,  floating in air. Lighting: atmospheric outdoor motocross track lighting, sunset, dust particles. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
studds_scramble_d4_red,"Studds Scramble D4 Red",Studds,"Professional 8k studio product photography of a Studds Scramble D4 Red motorcycle helmet. Features: gloss Red finish,  floating in air. Lighting: atmospheric outdoor motocross track lighting, sunset, dust particles. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
studds_scramble_d4_white,"Studds Scramble D4 White",Studds,"Professional 8k studio product photography of a Studds Scramble D4 White motorcycle helmet. Features: gloss White finish,  floating in air. Lighting: atmospheric outdoor motocross track lighting, sunset, dust particles. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
studds_shifter_d8,"Studds Shifter D8",Studds,"Professional 8k studio product photography of a Studds Shifter D8 motorcycle helmet. Features: Gloss Black finish,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
studds_shifter_d8_gloss-black,"Studds Shifter D8 Gloss Black",Studds,"Professional 8k studio product photography of a Studds Shifter D8 Gloss Black motorcycle helmet. Features: gloss Gloss Black finish,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
studds_shifter_d8_operator-blue,"Studds Shifter D8 Operator Blue",Studds,"Professional 8k studio product photography of a Studds Shifter D8 Operator Blue motorcycle helmet. Features: gloss Operator Blue finish,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
studds_shifter_d8_pearl-white,"Studds Shifter D8 Pearl White",Studds,"Professional 8k studio product photography of a Studds Shifter D8 Pearl White motorcycle helmet. Features: gloss Pearl White finish,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
studds_shifter_d8_urban-blue,"Studds Shifter D8 Urban Blue",Studds,"Professional 8k studio product photography of a Studds Shifter D8 Urban Blue motorcycle helmet. Features: gloss Urban Blue finish,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
studds_shifter_x_d8,"Studds Shifter X D8",Studds,"Professional 8k studio product photography of a Studds Shifter X D8 motorcycle helmet. Features: Gloss Black finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
studds_shifter_x_d8_matte-black,"Studds Shifter X D8 Matte Black",Studds,"Professional 8k studio product photography of a Studds Shifter X D8 Matte Black motorcycle helmet. Features: matte Matte Black finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
studds_shifter_x_d8_white,"Studds Shifter X D8 White",Studds,"Professional 8k studio product photography of a Studds Shifter X D8 White motorcycle helmet. Features: gloss White finish, highly detailed exposed carbon fiber weave texture,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
studds_sprint_d5,"Studds Sprint D5",Studds,"Professional 8k studio product photography of a Studds Sprint D5 motorcycle helmet. Features: Gloss Black finish,  floating in air. Lighting: dramatic studio lighting with rim highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
studds_sprint_d5_black,"Studds Sprint D5 Black",Studds,"Professional 8k studio product photography of a Studds Sprint D5 Black motorcycle helmet. Features: gloss Black finish,  floating in air. Lighting: dramatic studio lighting with rim highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
studds_sprint_d5_grey,"Studds Sprint D5 Grey",Studds,"Professional 8k studio product photography of a Studds Sprint D5 Grey motorcycle helmet. Features: matte Grey finish,  floating in air. Lighting: dramatic studio lighting with rim highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
studds_thunder_d7,"Studds Thunder D7",Studds,"Professional 8k studio product photography of a Studds Thunder D7 motorcycle helmet. Features: Gloss Black finish,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
studds_thunder_d7_anthracite,"Studds Thunder D7 Anthracite",Studds,"Professional 8k studio product photography of a Studds Thunder D7 Anthracite motorcycle helmet. Features: matte Anthracite finish,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
studds_thunder_d7_course-red,"Studds Thunder D7 Course Red",Studds,"Professional 8k studio product photography of a Studds Thunder D7 Course Red motorcycle helmet. Features: matte Course Red finish,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
studds_thunder_d7_gloss-black,"Studds Thunder D7 Gloss Black",Studds,"Professional 8k studio product photography of a Studds Thunder D7 Gloss Black motorcycle helmet. Features: gloss Gloss Black finish,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
studds_thunder_d7_gloss-white,"Studds Thunder D7 Gloss White",Studds,"Professional 8k studio product photography of a Studds Thunder D7 Gloss White motorcycle helmet. Features: gloss Gloss White finish,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
studds_thunder_x_d7,"Studds Thunder X D7",Studds,"Professional 8k studio product photography of a Studds Thunder X D7 motorcycle helmet. Features: Gloss Black finish,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
studds_thunder_x_d7_matte-black,"Studds Thunder X D7 Matte Black",Studds,"Professional 8k studio product photography of a Studds Thunder X D7 Matte Black motorcycle helmet. Features: matte Matte Black finish,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
studds_thunder_x_d7_red,"Studds Thunder X D7 Red",Studds,"Professional 8k studio product photography of a Studds Thunder X D7 Red motorcycle helmet. Features: gloss Red finish,  floating in air. Lighting: cinematic dark studio photography, neon accents, sharp highlights. Composition: side view or three-quarter view, blurred background, hyper-realistic, octane render, unreal engine 5 style."
